524,2.622620E-6
544,2.682220E-6
564,1.281510E-6
584,5.543260E-6
604,1.698740E-6
624,2.443800E-6
644,2.622620E-6
664,2.771630E-6
684,1.907360E-6
704,9.656010E-6
724,3.811740E-5
744,0.000104
764,0.000202
784,0.000298
804,0.000378
824,0.000433
844,0.000471
864,0.000490
884,0.000496
904,0.000491
924,0.000477
944,0.000465
964,0.000453
984,0.000438
