B [Gauss],X  [Volt],Y  [Volt], time [ms]
3.761000E+3,-15.777700E-3,-2.383250E-3,282500
3.761000E+3,-15.892100E-3,-2.302180E-3,283000
3.761000E+3,-14.251800E-3,-1.977940E-3,283500
3.761000E+3,-10.978800E-3,-1.553540E-3,284000
3.761000E+3,-6.225620E-3,-994.690000E-6,284500
3.760000E+3,-595.096000E-6,-396.730000E-6,285000
3.760000E+3,5.149870E-3,291.826000E-6,285500
3.760000E+3,10.276900E-3,983.246000E-6,286000
3.760000E+3,14.167800E-3,1.439100E-3,286500
3.760000E+3,16.403300E-3,1.647000E-3,287000
3.760000E+3,16.807700E-3,1.647000E-3,287500
3.759000E+3,15.564000E-3,1.420980E-3,288000
3.759000E+3,13.343900E-3,1.127250E-3,288500
3.759000E+3,10.818500E-3,772.480000E-6,289000
3.759000E+3,8.338990E-3,362.398000E-6,289500
3.759000E+3,6.263760E-3,90.599500E-6,290000
3.758000E+3,4.562410E-3,94.414200E-6,290500
3.758000E+3,3.273030E-3,-33.378800E-6,291000
3.758000E+3,2.365130E-3,-177.384000E-6,291500
3.758000E+3,1.808170E-3,-235.558000E-6,292000
3.758000E+3,1.426700E-3,-318.529000E-6,292500
3.758000E+3,1.068120E-3,-346.186000E-6,293000
3.758000E+3,823.978000E-6,-328.066000E-6,293500
3.757000E+3,785.831000E-6,-310.900000E-6,294000
3.757000E+3,648.502000E-6,-210.763000E-6,294500
3.757000E+3,579.838000E-6,-130.654000E-6,295000
3.757000E+3,473.024000E-6,-167.848000E-6,295500
3.757000E+3,518.803000E-6,-282.289000E-6,296000
3.756000E+3,488.285000E-6,-386.240000E-6,296500
3.756000E+3,411.989000E-6,-452.997000E-6,297000
3.756000E+3,442.507000E-6,-309.946000E-6,297500
3.756000E+3,419.619000E-6,-168.801000E-6,298000
3.756000E+3,328.066000E-6,-215.531000E-6,298500
3.756000E+3,320.436000E-6,-349.047000E-6,299000
3.756000E+3,282.289000E-6,-416.758000E-6,299500
3.755000E+3,282.289000E-6,-290.873000E-6,300000
3.755000E+3,389.101000E-6,-244.142000E-6,300500
3.755000E+3,427.248000E-6,-492.100000E-6,301000
3.755000E+3,373.842000E-6,-587.467000E-6,301500
3.755000E+3,335.695000E-6,-495.914000E-6,302000
3.755000E+3,289.919000E-6,-430.109000E-6,302500
3.754000E+3,221.253000E-6,-327.112000E-6,303000
3.754000E+3,259.401000E-6,-190.736000E-6,303500
3.754000E+3,297.548000E-6,-193.597000E-6,304000
3.754000E+3,244.142000E-6,-231.744000E-6,304500
3.754000E+3,175.477000E-6,-253.679000E-6,305000
3.754000E+3,335.695000E-6,-486.376000E-6,305500
3.753000E+3,343.325000E-6,-547.413000E-6,306000
3.753000E+3,228.883000E-6,-494.007000E-6,306500
3.753000E+3,228.883000E-6,-392.916000E-6,307000
3.753000E+3,312.807000E-6,-314.714000E-6,307500
3.753000E+3,389.101000E-6,-252.726000E-6,308000
3.753000E+3,404.360000E-6,-301.363000E-6,308500
3.752000E+3,335.695000E-6,-336.649000E-6,309000
3.752000E+3,350.954000E-6,-339.510000E-6,309500
3.752000E+3,381.472000E-6,-383.379000E-6,310000
3.752000E+3,320.436000E-6,-359.537000E-6,310500
3.752000E+3,343.325000E-6,-377.657000E-6,311000
3.751000E+3,320.436000E-6,-334.742000E-6,311500
3.751000E+3,259.401000E-6,-306.131000E-6,312000
3.751000E+3,305.178000E-6,-461.580000E-6,312500
3.751000E+3,312.807000E-6,-359.537000E-6,313000
3.751000E+3,228.883000E-6,-314.714000E-6,313500
3.751000E+3,198.365000E-6,-332.834000E-6,314000
3.750000E+3,297.548000E-6,-257.494000E-6,314500
3.750000E+3,259.401000E-6,-164.033000E-6,315000
3.750000E+3,30.517800E-6,-135.423000E-6,315500
3.750000E+3,0.000000E+0,-150.681000E-6,316000
3.750000E+3,45.776600E-6,-245.096000E-6,316500
3.749000E+3,-53.406000E-6,-292.780000E-6,317000
3.749000E+3,-221.253000E-6,-305.178000E-6,317500
3.749000E+3,-228.883000E-6,-324.251000E-6,318000
3.749000E+3,-106.812000E-6,-354.769000E-6,318500
3.749000E+3,0.000000E+0,-421.526000E-6,319000
3.749000E+3,99.182600E-6,-334.742000E-6,319500
3.748000E+3,99.182600E-6,-262.262000E-6,320000
3.748000E+3,137.330000E-6,-244.142000E-6,320500
3.748000E+3,144.959000E-6,-277.521000E-6,321000
3.748000E+3,83.923800E-6,-287.058000E-6,321500
3.748000E+3,144.959000E-6,-284.197000E-6,322000
3.748000E+3,228.883000E-6,-240.327000E-6,322500
3.747000E+3,343.325000E-6,-202.180000E-6,323000
3.747000E+3,427.248000E-6,-178.338000E-6,323500
3.747000E+3,350.954000E-6,-236.512000E-6,324000
3.747000E+3,198.365000E-6,-324.251000E-6,324500
3.747000E+3,152.589000E-6,-264.170000E-6,325000
3.746000E+3,83.923800E-6,-332.834000E-6,325500
3.746000E+3,30.517800E-6,-496.868000E-6,326000
3.746000E+3,137.330000E-6,-496.868000E-6,326500
3.746000E+3,175.477000E-6,-366.213000E-6,327000
3.746000E+3,190.736000E-6,-306.131000E-6,327500
3.746000E+3,236.512000E-6,-255.587000E-6,328000
3.745000E+3,259.401000E-6,-279.428000E-6,328500
3.745000E+3,152.589000E-6,-343.325000E-6,329000
3.745000E+3,106.812000E-6,-336.649000E-6,329500
3.745000E+3,99.182600E-6,-265.123000E-6,330000
3.745000E+3,38.147200E-6,-361.444000E-6,330500
3.745000E+3,45.776600E-6,-410.082000E-6,331000
3.744000E+3,61.035600E-6,-373.842000E-6,331500
3.744000E+3,61.035600E-6,-372.889000E-6,332000
3.744000E+3,122.071000E-6,-354.769000E-6,332500
3.744000E+3,99.182600E-6,-232.697000E-6,333000
3.744000E+3,122.071000E-6,-181.199000E-6,333500
3.744000E+3,152.589000E-6,-220.300000E-6,334000
3.743000E+3,114.441000E-6,-224.114000E-6,334500
3.743000E+3,152.589000E-6,-308.992000E-6,335000
3.743000E+3,167.848000E-6,-532.154000E-6,335500
3.743000E+3,76.294400E-6,-598.911000E-6,336000
3.743000E+3,7.629450E-6,-485.422000E-6,336500
3.743000E+3,15.258900E-6,-359.537000E-6,337000
3.742000E+3,45.776600E-6,-291.826000E-6,337500
3.742000E+3,122.071000E-6,-244.142000E-6,338000
3.742000E+3,175.477000E-6,-280.382000E-6,338500
3.742000E+3,205.995000E-6,-310.900000E-6,339000
3.742000E+3,183.106000E-6,-235.558000E-6,339500
3.742000E+3,114.441000E-6,-169.755000E-6,340000
3.741000E+3,15.258900E-6,-202.180000E-6,340500
3.741000E+3,45.776600E-6,-266.077000E-6,341000
3.741000E+3,61.035600E-6,-291.826000E-6,341500
3.741000E+3,7.629450E-6,-239.373000E-6,342000
3.741000E+3,30.517800E-6,-231.744000E-6,342500
3.741000E+3,183.106000E-6,-391.008000E-6,343000
3.740000E+3,205.995000E-6,-461.580000E-6,343500
3.740000E+3,190.736000E-6,-386.240000E-6,344000
3.740000E+3,45.776600E-6,-392.916000E-6,344500
3.740000E+3,38.147200E-6,-431.063000E-6,345000
3.740000E+3,99.182600E-6,-403.406000E-6,345500
3.740000E+3,68.665000E-6,-322.344000E-6,346000
3.739000E+3,-7.629450E-6,-273.706000E-6,346500
3.739000E+3,53.406000E-6,-218.392000E-6,347000
3.739000E+3,61.035600E-6,-206.948000E-6,347500
3.739000E+3,83.923800E-6,-282.289000E-6,348000
3.739000E+3,38.147200E-6,-317.575000E-6,348500
3.739000E+3,38.147200E-6,-285.150000E-6,349000
3.738000E+3,45.776600E-6,-289.919000E-6,349500
3.738000E+3,-15.258900E-6,-290.873000E-6,350000
3.738000E+3,129.701000E-6,-180.245000E-6,350500
3.738000E+3,213.624000E-6,-230.790000E-6,351000
3.738000E+3,183.106000E-6,-292.780000E-6,351500
3.738000E+3,122.071000E-6,-305.178000E-6,352000
3.737000E+3,99.182600E-6,-309.946000E-6,352500
3.737000E+3,167.848000E-6,-363.352000E-6,353000
3.737000E+3,114.441000E-6,-407.221000E-6,353500
3.737000E+3,99.182600E-6,-386.240000E-6,354000
3.737000E+3,0.000000E+0,-394.823000E-6,354500
3.737000E+3,0.000000E+0,-389.101000E-6,355000
3.736000E+3,45.776600E-6,-306.131000E-6,355500
3.736000E+3,-61.035600E-6,-187.875000E-6,356000
3.736000E+3,-183.106000E-6,-279.428000E-6,356500
3.736000E+3,-282.289000E-6,-379.564000E-6,357000
3.736000E+3,-160.218000E-6,-376.703000E-6,357500
3.735000E+3,-45.776600E-6,-431.063000E-6,358000
3.735000E+3,38.147200E-6,-320.436000E-6,358500
3.735000E+3,91.553200E-6,-196.458000E-6,359000
3.735000E+3,106.812000E-6,-223.161000E-6,359500
3.735000E+3,152.589000E-6,-292.780000E-6,360000
3.735000E+3,99.182600E-6,-421.526000E-6,360500
3.734000E+3,0.000000E+0,-446.321000E-6,361000
3.734000E+3,-30.517800E-6,-393.869000E-6,361500
3.734000E+3,68.665000E-6,-329.020000E-6,362000
3.734000E+3,129.701000E-6,-294.687000E-6,362500
3.734000E+3,106.812000E-6,-317.575000E-6,363000
3.734000E+3,83.923800E-6,-369.074000E-6,363500
3.733000E+3,22.888300E-6,-500.683000E-6,364000
3.733000E+3,-61.035600E-6,-576.023000E-6,364500
3.733000E+3,-213.624000E-6,-640.873000E-6,365000
3.733000E+3,-205.995000E-6,-554.089000E-6,365500
3.733000E+3,-61.035600E-6,-443.460000E-6,366000
3.732000E+3,-30.517800E-6,-302.317000E-6,366500
3.732000E+3,-68.665000E-6,-276.567000E-6,367000
3.732000E+3,-106.812000E-6,-244.142000E-6,367500
3.732000E+3,-106.812000E-6,-226.022000E-6,368000
3.732000E+3,-160.218000E-6,-307.085000E-6,368500
3.732000E+3,-205.995000E-6,-397.684000E-6,369000
3.731000E+3,-358.583000E-6,-422.480000E-6,369500
3.731000E+3,-373.842000E-6,-434.877000E-6,370000
3.731000E+3,-373.842000E-6,-406.267000E-6,370500
3.731000E+3,-465.395000E-6,-361.444000E-6,371000
3.731000E+3,-427.248000E-6,-358.583000E-6,371500
3.731000E+3,-373.842000E-6,-303.270000E-6,372000
3.730000E+3,-511.173000E-6,-205.995000E-6,372500
3.730000E+3,-534.061000E-6,-250.818000E-6,373000
3.730000E+3,-480.654000E-6,-356.676000E-6,373500
3.730000E+3,-556.950000E-6,-346.186000E-6,374000
3.730000E+3,-648.502000E-6,-283.243000E-6,374500
3.729000E+3,-846.867000E-6,-301.363000E-6,375000
3.729000E+3,-984.199000E-6,-312.807000E-6,375500
3.729000E+3,-877.384000E-6,-391.008000E-6,376000
3.729000E+3,-900.272000E-6,-493.053000E-6,376500
3.729000E+3,-915.531000E-6,-479.700000E-6,377000
3.729000E+3,-1.029980E-3,-430.109000E-6,377500
3.728000E+3,-1.037610E-3,-275.614000E-6,378000
3.728000E+3,-991.829000E-6,-293.734000E-6,378500
3.728000E+3,-1.144420E-3,-410.082000E-6,379000
3.728000E+3,-1.342780E-3,-350.954000E-6,379500
3.728000E+3,-1.457220E-3,-341.417000E-6,380000
3.728000E+3,-1.586920E-3,-339.510000E-6,380500
3.727000E+3,-1.609810E-3,-332.834000E-6,381000
3.727000E+3,-1.556400E-3,-391.008000E-6,381500
3.727000E+3,-1.525890E-3,-541.691000E-6,382000
3.727000E+3,-1.426700E-3,-650.410000E-6,382500
3.727000E+3,-1.358040E-3,-671.390000E-6,383000
3.727000E+3,-1.182560E-3,-567.440000E-6,383500
3.727000E+3,-1.014720E-3,-424.387000E-6,384000
3.726000E+3,-846.867000E-6,-383.379000E-6,384500
3.726000E+3,-549.320000E-6,-425.341000E-6,385000
3.726000E+3,-305.178000E-6,-443.460000E-6,385500
3.726000E+3,-30.517800E-6,-516.895000E-6,386000
3.726000E+3,129.701000E-6,-476.839000E-6,386500
3.726000E+3,312.807000E-6,-418.665000E-6,387000
3.725000E+3,556.950000E-6,-310.900000E-6,387500
3.725000E+3,770.573000E-6,-247.957000E-6,388000
3.725000E+3,839.237000E-6,-363.352000E-6,388500
3.725000E+3,991.829000E-6,-243.188000E-6,389000
3.725000E+3,1.213080E-3,-111.580000E-6,389500
3.725000E+3,1.388560E-3,-148.774000E-6,390000
3.724000E+3,1.358040E-3,-182.153000E-6,390500
3.724000E+3,1.235970E-3,-143.052000E-6,391000
3.724000E+3,1.243600E-3,-111.580000E-6,391500
3.724000E+3,1.281750E-3,-162.126000E-6,392000
3.724000E+3,1.327520E-3,-205.995000E-6,392500
3.724000E+3,1.304630E-3,-246.050000E-6,393000
3.724000E+3,1.182560E-3,-267.984000E-6,393500
3.723000E+3,1.159680E-3,-321.390000E-6,394000
3.723000E+3,1.251230E-3,-412.943000E-6,394500
3.723000E+3,1.197820E-3,-392.916000E-6,395000
3.723000E+3,1.022350E-3,-347.139000E-6,395500
3.723000E+3,869.755000E-6,-294.687000E-6,396000
3.723000E+3,595.096000E-6,-212.670000E-6,396500
3.722000E+3,465.395000E-6,-260.355000E-6,397000
3.722000E+3,473.024000E-6,-301.363000E-6,397500
3.722000E+3,404.360000E-6,-305.178000E-6,398000
3.722000E+3,396.730000E-6,-281.336000E-6,398500
3.722000E+3,366.213000E-6,-242.234000E-6,399000
3.721000E+3,320.436000E-6,-261.309000E-6,399500
3.721000E+3,274.660000E-6,-317.575000E-6,400000
3.721000E+3,244.142000E-6,-366.213000E-6,400500
3.721000E+3,274.660000E-6,-205.995000E-6,401000
3.721000E+3,312.807000E-6,-54.359700E-6,401500
3.721000E+3,267.031000E-6,-107.766000E-6,402000
3.720000E+3,244.142000E-6,-242.234000E-6,402500
3.720000E+3,221.253000E-6,-254.633000E-6,403000
3.720000E+3,228.883000E-6,-204.087000E-6,403500
3.720000E+3,228.883000E-6,-184.060000E-6,404000
3.720000E+3,198.365000E-6,-104.905000E-6,404500
3.720000E+3,198.365000E-6,-99.182600E-6,405000
3.719000E+3,205.995000E-6,-223.161000E-6,405500
3.719000E+3,312.807000E-6,-312.807000E-6,406000
3.719000E+3,312.807000E-6,-285.150000E-6,406500
3.719000E+3,236.512000E-6,-224.114000E-6,407000
3.719000E+3,244.142000E-6,-258.448000E-6,407500
3.719000E+3,366.213000E-6,-296.595000E-6,408000
3.719000E+3,495.914000E-6,-276.567000E-6,408500
3.718000E+3,480.654000E-6,-307.085000E-6,409000
3.718000E+3,350.954000E-6,-240.327000E-6,409500
3.718000E+3,274.660000E-6,-164.033000E-6,410000
3.718000E+3,251.772000E-6,-148.774000E-6,410500
3.718000E+3,152.589000E-6,-182.153000E-6,411000
3.718000E+3,167.848000E-6,-286.104000E-6,411500
3.717000E+3,190.736000E-6,-441.553000E-6,412000
3.717000E+3,328.066000E-6,-473.978000E-6,412500
3.717000E+3,396.730000E-6,-473.978000E-6,413000
3.717000E+3,335.695000E-6,-382.425000E-6,413500
3.717000E+3,350.954000E-6,-211.717000E-6,414000
3.717000E+3,427.248000E-6,-47.683900E-6,414500
3.716000E+3,495.914000E-6,-27.656700E-6,415000
3.716000E+3,587.467000E-6,-102.044000E-6,415500
3.716000E+3,518.803000E-6,-186.921000E-6,416000
3.716000E+3,366.213000E-6,-205.041000E-6,416500
3.716000E+3,251.772000E-6,-245.096000E-6,417000
3.715000E+3,373.842000E-6,-290.873000E-6,417500
3.715000E+3,450.136000E-6,-341.417000E-6,418000
3.715000E+3,411.989000E-6,-311.853000E-6,418500
3.715000E+3,366.213000E-6,-215.531000E-6,419000
3.715000E+3,312.807000E-6,-182.153000E-6,419500
3.715000E+3,251.772000E-6,-225.068000E-6,420000
3.714000E+3,282.289000E-6,-242.234000E-6,420500
3.714000E+3,282.289000E-6,-285.150000E-6,421000
3.714000E+3,152.589000E-6,-414.850000E-6,421500
3.714000E+3,0.000000E+0,-622.753000E-6,422000
3.714000E+3,-106.812000E-6,-627.521000E-6,422500
3.714000E+3,-38.147200E-6,-420.572000E-6,423000
3.713000E+3,106.812000E-6,-319.483000E-6,423500
3.713000E+3,53.406000E-6,-274.660000E-6,424000
3.713000E+3,0.000000E+0,-319.483000E-6,424500
3.713000E+3,-38.147200E-6,-281.336000E-6,425000
3.713000E+3,-144.959000E-6,-165.940000E-6,425500
3.712000E+3,-137.330000E-6,-88.692200E-6,426000
3.712000E+3,-152.589000E-6,-192.643000E-6,426500
3.712000E+3,-190.736000E-6,-334.742000E-6,427000
3.712000E+3,-152.589000E-6,-423.433000E-6,427500
3.712000E+3,-122.071000E-6,-420.572000E-6,428000
3.712000E+3,-183.106000E-6,-266.077000E-6,428500
3.711000E+3,-297.548000E-6,-150.681000E-6,429000
3.711000E+3,-427.248000E-6,-111.580000E-6,429500
3.711000E+3,-473.024000E-6,-241.281000E-6,430000
3.711000E+3,-610.355000E-6,-395.777000E-6,430500
3.711000E+3,-633.243000E-6,-405.313000E-6,431000
3.710000E+3,-549.320000E-6,-413.897000E-6,431500
3.710000E+3,-450.136000E-6,-480.654000E-6,432000
3.710000E+3,-434.877000E-6,-572.208000E-6,432500
3.710000E+3,-518.803000E-6,-641.827000E-6,433000
3.710000E+3,-640.873000E-6,-704.769000E-6,433500
3.710000E+3,-793.461000E-6,-638.012000E-6,434000
3.709000E+3,-915.531000E-6,-557.903000E-6,434500
3.709000E+3,-961.307000E-6,-542.644000E-6,435000
3.709000E+3,-1.022350E-3,-572.208000E-6,435500
3.709000E+3,-1.060490E-3,-626.568000E-6,436000
3.709000E+3,-1.091010E-3,-530.247000E-6,436500
3.708000E+3,-1.205450E-3,-386.240000E-6,437000
3.708000E+3,-1.274120E-3,-444.414000E-6,437500
3.708000E+3,-1.342780E-3,-657.085000E-6,438000
3.708000E+3,-1.441960E-3,-750.545000E-6,438500
3.708000E+3,-1.434330E-3,-716.213000E-6,439000
3.708000E+3,-1.297000E-3,-556.950000E-6,439500
3.707000E+3,-1.304630E-3,-441.553000E-6,440000
3.707000E+3,-1.380930E-3,-408.174000E-6,440500
3.707000E+3,-1.434330E-3,-481.607000E-6,441000
3.707000E+3,-1.449590E-3,-545.505000E-6,441500
3.707000E+3,-1.274120E-3,-551.227000E-6,442000
3.707000E+3,-1.098640E-3,-523.571000E-6,442500
3.706000E+3,-862.125000E-6,-542.644000E-6,443000
3.706000E+3,-419.619000E-6,-644.688000E-6,443500
3.706000E+3,106.812000E-6,-622.753000E-6,444000
3.706000E+3,366.213000E-6,-476.839000E-6,444500
3.706000E+3,587.467000E-6,-424.387000E-6,445000
3.705000E+3,839.237000E-6,-397.684000E-6,445500
3.705000E+3,1.174930E-3,-371.935000E-6,446000
3.705000E+3,1.556400E-3,-330.927000E-6,446500
3.705000E+3,1.762400E-3,-209.809000E-6,447000
3.705000E+3,1.808170E-3,-86.784800E-6,447500
3.705000E+3,1.998920E-3,5.722080E-6,448000
3.705000E+3,2.113360E-3,9.536800E-6,448500
3.704000E+3,2.197280E-3,-52.452300E-6,449000
3.704000E+3,2.220170E-3,-74.387100E-6,449500
3.704000E+3,2.159130E-3,-120.163000E-6,450000
3.704000E+3,2.281200E-3,-64.850300E-6,450500
3.704000E+3,2.288830E-3,7.629450E-6,451000
3.704000E+3,2.197280E-3,-43.869300E-6,451500
3.703000E+3,2.212540E-3,-137.330000E-6,452000
3.703000E+3,2.182020E-3,-118.256000E-6,452500
3.703000E+3,2.098100E-3,-123.025000E-6,453000
3.703000E+3,1.960770E-3,-155.450000E-6,453500
3.703000E+3,1.670840E-3,36.239900E-6,454000
3.703000E+3,1.464850E-3,37.193500E-6,454500
3.702000E+3,1.365670E-3,-75.340700E-6,455000
3.702000E+3,1.281750E-3,-285.150000E-6,455500
3.702000E+3,1.350410E-3,-309.946000E-6,456000
3.702000E+3,1.327520E-3,-336.649000E-6,456500
3.702000E+3,1.228340E-3,-330.927000E-6,457000
3.702000E+3,1.152050E-3,-161.172000E-6,457500
3.702000E+3,961.307000E-6,-32.425200E-6,458000
3.701000E+3,854.496000E-6,-139.237000E-6,458500
3.701000E+3,862.125000E-6,-270.845000E-6,459000
3.701000E+3,823.978000E-6,-250.818000E-6,459500
3.701000E+3,839.237000E-6,-325.205000E-6,460000
3.701000E+3,900.272000E-6,-258.448000E-6,460500
3.700000E+3,862.125000E-6,-149.728000E-6,461000
3.700000E+3,785.831000E-6,-166.894000E-6,461500
3.700000E+3,732.426000E-6,-304.224000E-6,462000
3.700000E+3,579.838000E-6,-299.456000E-6,462500
3.700000E+3,556.950000E-6,-317.575000E-6,463000
3.699000E+3,587.467000E-6,-344.278000E-6,463500
3.699000E+3,488.285000E-6,-309.946000E-6,464000
3.699000E+3,366.213000E-6,-275.614000E-6,464500
3.699000E+3,373.842000E-6,-267.031000E-6,465000
3.699000E+3,457.766000E-6,-257.494000E-6,465500
3.699000E+3,427.248000E-6,-205.995000E-6,466000
3.698000E+3,450.136000E-6,-163.079000E-6,466500
3.698000E+3,473.024000E-6,-171.662000E-6,467000
3.698000E+3,511.173000E-6,-262.262000E-6,467500
3.698000E+3,442.507000E-6,-66.757700E-6,468000
3.698000E+3,350.954000E-6,16.212600E-6,468500
3.698000E+3,297.548000E-6,21.934600E-6,469000
3.697000E+3,274.660000E-6,32.425200E-6,469500
3.697000E+3,267.031000E-6,-71.526000E-6,470000
3.697000E+3,328.066000E-6,-259.401000E-6,470500
3.697000E+3,419.619000E-6,-251.772000E-6,471000
3.697000E+3,305.178000E-6,-281.336000E-6,471500
3.696000E+3,-160.218000E-6,-265.123000E-6,472000
3.696000E+3,-244.142000E-6,-191.689000E-6,472500
3.696000E+3,7.629450E-6,-232.697000E-6,473000
3.696000E+3,205.995000E-6,-443.460000E-6,473500
3.696000E+3,244.142000E-6,-531.200000E-6,474000
3.696000E+3,328.066000E-6,-516.895000E-6,474500
3.695000E+3,373.842000E-6,-429.155000E-6,475000
3.695000E+3,381.472000E-6,-312.807000E-6,475500
3.695000E+3,274.660000E-6,-346.186000E-6,476000
3.695000E+3,259.401000E-6,-473.978000E-6,476500
3.695000E+3,251.772000E-6,-469.210000E-6,477000
3.695000E+3,198.365000E-6,-359.537000E-6,477500
3.694000E+3,152.589000E-6,-301.363000E-6,478000
3.694000E+3,61.035600E-6,-284.197000E-6,478500
3.694000E+3,38.147200E-6,-314.714000E-6,479000
3.694000E+3,76.294400E-6,-332.834000E-6,479500
3.694000E+3,160.218000E-6,-335.695000E-6,480000
3.693000E+3,236.512000E-6,-358.583000E-6,480500
3.693000E+3,289.919000E-6,-326.158000E-6,481000
3.693000E+3,396.730000E-6,-345.232000E-6,481500
3.693000E+3,350.954000E-6,-354.769000E-6,482000
3.693000E+3,83.923800E-6,-348.093000E-6,482500
3.693000E+3,-61.035600E-6,-311.853000E-6,483000
3.692000E+3,7.629450E-6,-194.550000E-6,483500
3.692000E+3,160.218000E-6,-116.349000E-6,484000
3.692000E+3,274.660000E-6,-133.515000E-6,484500
3.692000E+3,373.842000E-6,-117.302000E-6,485000
3.692000E+3,366.213000E-6,-191.689000E-6,485500
